regime,d,alpha,seed,kl_noisy,mean_payoff,mean_action,mean_body_out,action_var,convergence_time,w_out_norm2
fixed,20,0.0,11,0.600733,2.879000,0.891500,0.987837,0.09672775,0,7.71835666
fixed,20,0.1,11,0.470308,2.860748,0.901187,0.988373,0.07863260,0,7.71835666
fixed,20,0.2,11,0.379840,2.842373,0.910941,0.988707,0.06238577,0,7.71835666
fixed,20,0.3,11,0.237326,2.823865,0.920754,0.989013,0.04792470,0,7.71835666
fixed,20,0.4,11,0.154642,2.805146,0.930700,0.989499,0.03541276,0,7.71835666
fixed,20,0.5,11,0.177898,2.786481,0.940592,0.989684,0.02473277,0,7.71835666
fixed,20,0.6,11,0.142952,2.767945,0.950438,0.989730,0.01604053,0,7.71835666
fixed,20,0.7,11,0.156918,2.749191,0.960389,0.989913,0.00911826,0,7.71835666
fixed,20,0.8,11,0.160533,2.729930,0.970604,0.990380,0.00419296,0,7.71835666
fixed,20,0.9,11,0.163396,2.711621,0.980327,0.990196,0.00116279,0,7.71835666
fixed,20,1.0,11,0.156888,2.693037,0.990184,0.990184,0.00002869,147,7.71835666
fixed,20,0.0,12,1.376997,2.874000,0.887500,0.952963,0.09984375,0,5.11869326
fixed,20,0.1,12,1.194689,2.861508,0.894148,0.953982,0.08305987,0,5.11869326
fixed,20,0.2,12,1.169404,2.849032,0.900792,0.953960,0.06794504,0,5.11869326
fixed,20,0.3,12,1.102744,2.836640,0.907348,0.953659,0.05461224,0,5.11869326
fixed,20,0.4,12,1.066468,2.824080,0.914074,0.953935,0.04245852,0,5.11869326
fixed,20,0.5,12,1.007119,2.809990,0.921556,0.955612,0.03126119,0,5.11869326
fixed,20,0.6,12,0.966722,2.798189,0.927821,0.954702,0.02262183,0,5.11869326
fixed,20,0.7,12,0.847393,2.784040,0.935424,0.955962,0.01468773,0,5.11869326
fixed,20,0.8,12,0.934690,2.772320,0.941658,0.955198,0.00902979,0,5.11869326
fixed,20,0.9,12,0.949297,2.756865,0.949918,0.956853,0.00418428,0,5.11869326
fixed,20,1.0,12,0.968036,2.746213,0.955628,0.955628,0.00174801,199,5.11869326
fixed,20,0.0,13,0.486139,2.892500,0.899500,0.979926,0.09039975,0,6.59444673
fixed,20,0.1,13,0.391942,2.877124,0.907520,0.979701,0.07380992,0,6.59444673
fixed,20,0.2,13,0.260897,2.861139,0.915850,0.981249,0.05878157,0,6.59444673
fixed,20,0.3,13,0.248511,2.845396,0.924076,0.981420,0.04559059,0,6.59444673
fixed,20,0.4,13,0.199122,2.829203,0.932509,0.982023,0.03388394,0,6.59444673
fixed,20,0.5,13,0.163682,2.813002,0.940963,0.982426,0.02397310,0,6.59444673
fixed,20,0.6,13,0.153435,2.796331,0.949627,0.983045,0.01578758,0,6.59444673
fixed,20,0.7,13,0.170751,2.780503,0.957909,0.982941,0.00928872,0,6.59444673
fixed,20,0.8,13,0.185893,2.764032,0.966470,0.983212,0.00460228,0,6.59444673
fixed,20,0.9,13,0.208670,2.747406,0.975165,0.983572,0.00146684,0,6.59444673
fixed,20,1.0,13,0.187604,2.730771,0.983816,0.983816,0.00012933,194,6.59444673
fixed,20,0.0,14,1.528200,2.878000,0.891000,0.985285,0.09711900,0,5.97259328
fixed,20,0.1,14,1.253452,2.860042,0.900563,0.986627,0.07899429,0,5.97259328
fixed,20,0.2,14,1.056789,2.841839,0.910246,0.987230,0.06271300,0,5.97259328
fixed,20,0.3,14,0.951400,2.823260,0.920123,0.988075,0.04822521,0,5.97259328
fixed,20,0.4,14,0.827935,2.804779,0.929973,0.988433,0.03571001,0,5.97259328
fixed,20,0.5,14,0.801922,2.785788,0.940068,0.989135,0.02489884,0,5.97259328
fixed,20,0.6,14,0.712069,2.767048,0.950022,0.989370,0.01617480,0,5.97259328
fixed,20,0.7,14,0.660187,2.748074,0.960112,0.989731,0.00928212,0,5.97259328
fixed,20,0.8,14,0.768973,2.729567,0.969963,0.989704,0.00428940,0,5.97259328
fixed,20,0.9,14,0.778584,2.710769,0.979957,0.989842,0.00120669,0,5.97259328
fixed,20,1.0,14,0.658694,2.692122,0.989885,0.989885,0.00003587,0,5.97259328
fixed,20,0.0,15,0.538048,2.901500,0.910500,0.969783,0.08148975,0,7.27081004
fixed,20,0.1,15,0.569697,2.890013,0.916494,0.970439,0.06716032,0,7.27081004
fixed,20,0.2,15,0.444120,2.878394,0.922565,0.970825,0.05422203,0,7.27081004
fixed,20,0.3,15,0.493596,2.866403,0.928781,0.971435,0.04258253,0,7.27081004
fixed,20,0.4,15,0.332368,2.855169,0.934695,0.970987,0.03232683,0,7.27081004
fixed,20,0.5,15,0.364430,2.843119,0.940895,0.971290,0.02371569,0,7.27081004
fixed,20,0.6,15,0.381980,2.831773,0.946873,0.971121,0.01634757,0,7.27081004
fixed,20,0.7,15,0.327183,2.819870,0.953027,0.971252,0.01043233,0,7.27081004
fixed,20,0.8,15,0.401764,2.807800,0.959262,0.971453,0.00571918,0,7.27081004
fixed,20,0.9,15,0.386400,2.795837,0.965611,0.971734,0.00241876,0,7.27081004
fixed,20,1.0,15,0.411980,2.783113,0.972291,0.972291,0.00054157,199,7.27081004
fixed,20,0.0,16,1.025184,2.894000,0.904500,0.953179,0.08637975,0,3.99617486
fixed,20,0.1,16,0.926153,2.884669,0.909391,0.953412,0.07100816,0,3.99617486
fixed,20,0.2,16,0.774549,2.875128,0.914391,0.953955,0.05705712,0,3.99617486
fixed,20,0.3,16,0.589091,2.866043,0.919152,0.953340,0.04488684,0,3.99617486
fixed,20,0.4,16,0.571455,2.856164,0.924324,0.954060,0.03381812,0,3.99617486
fixed,20,0.5,16,0.422948,2.846964,0.929152,0.953805,0.02461368,0,3.99617486
fixed,20,0.6,16,0.474998,2.835418,0.935212,0.955686,0.01647962,0,3.99617486
fixed,20,0.7,16,0.524098,2.825726,0.940322,0.955675,0.01028999,0,3.99617486
fixed,20,0.8,16,0.620732,2.816472,0.945148,0.955310,0.00549412,0,3.99617486
fixed,20,0.9,16,0.491611,2.806036,0.950661,0.955790,0.00220533,0,3.99617486
fixed,20,1.0,16,0.520395,2.796424,0.955539,0.955539,0.00056719,194,3.99617486
fixed,20,0.0,17,0.500776,2.891000,0.900000,0.984408,0.09000000,0,8.22629563
fixed,20,0.1,17,0.484614,2.874890,0.908425,0.984252,0.07362186,0,8.22629563
fixed,20,0.2,17,0.453732,2.858774,0.916865,0.984324,0.05884802,0,8.22629563
fixed,20,0.3,17,0.443169,2.842524,0.925347,0.984489,0.04571255,0,8.22629563
fixed,20,0.4,17,0.543085,2.826231,0.933889,0.984723,0.03428008,0,8.22629563
fixed,20,0.5,17,0.417455,2.810012,0.942392,0.984784,0.02438818,0,8.22629563
fixed,20,0.6,17,0.476679,2.793543,0.950960,0.984933,0.01624216,0,8.22629563
fixed,20,0.7,17,0.465699,2.777501,0.959394,0.984848,0.00980990,0,8.22629563
fixed,20,0.8,17,0.605503,2.761662,0.967682,0.984603,0.00510732,0,8.22629563
fixed,20,0.9,17,0.482209,2.744185,0.976808,0.985342,0.00169577,0,8.22629563
fixed,20,1.0,17,0.495069,2.728655,0.984932,0.984932,0.00024787,199,8.22629563
fixed,20,0.0,18,0.499821,2.881500,0.895000,0.954474,0.09397500,0,3.23825260
fixed,20,0.1,18,0.341209,2.870083,0.901150,0.956505,0.07650994,0,3.23825260
fixed,20,0.2,18,0.215689,2.858225,0.907547,0.957736,0.06086844,0,3.23825260
fixed,20,0.3,18,0.109343,2.846133,0.914026,0.958422,0.04697822,0,3.23825260
fixed,20,0.4,18,0.072180,2.833697,0.920742,0.959354,0.03474527,0,3.23825260
fixed,20,0.5,18,0.041711,2.820945,0.927590,0.960179,0.02439294,0,3.23825260
fixed,20,0.6,18,0.018983,2.808447,0.934295,0.960492,0.01596260,0,3.23825260
fixed,20,0.7,18,0.015497,2.795809,0.941120,0.960885,0.00931517,0,3.23825260
fixed,20,0.8,18,0.053824,2.783153,0.947949,0.961186,0.00432737,0,3.23825260
fixed,20,0.9,18,0.091401,2.770759,0.954543,0.961159,0.00132408,0,3.23825260
fixed,20,1.0,18,0.026445,2.758457,0.961223,0.961223,0.00013732,200,3.23825260
fixed,20,0.0,19,0.906957,2.882000,0.894000,0.989803,0.09476400,0,10.72146603
fixed,20,0.1,19,0.772442,2.863917,0.903585,0.989849,0.07741644,0,10.72146603
fixed,20,0.2,19,0.727234,2.845816,0.913171,0.989856,0.06184945,0,10.72146603
fixed,20,0.3,19,0.660504,2.827420,0.922937,0.990456,0.04784986,0,10.72146603
fixed,20,0.4,19,0.506645,2.808904,0.932764,0.990910,0.03563692,0,10.72146603
fixed,20,0.5,19,0.510564,2.790869,0.942309,0.990617,0.02532880,0,10.72146603
fixed,20,0.6,19,0.491337,2.772585,0.952004,0.990673,0.01673662,0,10.72146603
fixed,20,0.7,19,0.538875,2.754170,0.961734,0.990763,0.01003101,0,10.72146603
fixed,20,0.8,19,0.505370,2.736721,0.971020,0.990275,0.00504668,0,10.72146603
fixed,20,0.9,19,0.518905,2.717413,0.981299,0.990999,0.00163541,0,10.72146603
fixed,20,1.0,19,0.597543,2.699823,0.990540,0.990540,0.00017420,174,10.72146603
fixed,30,0.0,0,1.109308,2.879500,0.892000,0.975344,0.09633600,0,3.50347314
fixed,30,0.1,0,0.719978,2.863541,0.900474,0.976736,0.07840800,0,3.50347314
fixed,30,0.2,0,0.527751,2.847351,0.909075,0.977374,0.06226568,0,3.50347314
fixed,30,0.3,0,0.295227,2.830828,0.917835,0.978118,0.04797703,0,3.50347314
fixed,30,0.4,0,0.088422,2.814236,0.926640,0.978601,0.03557344,0,3.50347314
fixed,30,0.5,0,0.079108,2.797581,0.935519,0.979038,0.02497428,0,3.50347314
fixed,30,0.6,0,0.113655,2.780821,0.944396,0.979326,0.01623608,0,3.50347314
fixed,30,0.7,0,0.198035,2.764093,0.953282,0.979545,0.00938611,0,3.50347314
fixed,30,0.8,0,0.082354,2.747372,0.962168,0.979710,0.00444367,0,3.50347314
fixed,30,0.9,0,0.189312,2.730272,0.971271,0.980079,0.00128400,0,3.50347314
fixed,30,1.0,0,0.083665,2.713390,0.980207,0.980207,0.00005847,196,3.50347314
fixed,30,0.0,1,1.901686,2.900500,0.909000,0.995180,0.08271900,0,3.86490829
fixed,30,0.1,1,1.823154,2.884225,0.917614,0.995137,0.06720027,0,3.86490829
fixed,30,0.2,1,1.416923,2.867881,0.926268,0.995338,0.05326349,0,3.86490829
fixed,30,0.3,1,1.349167,2.851465,0.934954,0.995512,0.04093159,0,3.86490829
fixed,30,0.4,1,1.203048,2.835153,0.943586,0.995464,0.03025612,0,3.86490829
fixed,30,0.5,1,0.972970,2.818685,0.952298,0.995596,0.02114676,0,3.86490829
fixed,30,0.6,1,0.924221,2.802342,0.960953,0.995589,0.01370606,0,3.86490829
fixed,30,0.7,1,0.910930,2.785891,0.969661,0.995658,0.00783437,0,3.86490829
fixed,30,0.8,1,0.952299,2.769450,0.978359,0.995699,0.00361642,0,3.86490829
fixed,30,0.9,1,0.964406,2.752989,0.987072,0.995747,0.00099401,0,3.86490829
fixed,30,1.0,1,1.002234,2.736544,0.995782,0.995782,0.00001179,0,3.86490829
fixed,30,0.0,2,0.916873,2.895500,0.904500,0.988960,0.08637975,0,4.79878544
fixed,30,0.1,2,0.726277,2.879264,0.913020,0.989700,0.07017026,0,4.79878544
fixed,30,0.2,2,0.525457,2.862791,0.921668,0.990339,0.05557896,0,4.79878544
fixed,30,0.3,2,0.459276,2.846261,0.930338,0.990627,0.04271931,0,4.79878544
fixed,30,0.4,2,0.465134,2.829562,0.939098,0.990996,0.03154055,0,4.79878544
fixed,30,0.5,2,0.431167,2.813017,0.947781,0.991063,0.02201806,0,4.79878544
fixed,30,0.6,2,0.365567,2.796266,0.956584,0.991307,0.01421648,0,4.79878544
fixed,30,0.7,2,0.351509,2.779570,0.965337,0.991409,0.00809608,0,4.79878544
fixed,30,0.8,2,0.398621,2.762775,0.974144,0.991555,0.00368215,0,4.79878544
fixed,30,0.9,2,0.479121,2.746309,0.982794,0.991493,0.00100875,0,4.79878544
fixed,30,1.0,2,0.413619,2.729426,0.991641,0.991641,0.00001570,20,4.79878544
fixed,30,0.0,3,1.103488,2.891500,0.904500,0.955368,0.08637975,0,3.87701746
fixed,30,0.1,3,1.117698,2.882010,0.909680,0.956295,0.07085163,0,3.87701746
fixed,30,0.2,3,0.895496,2.872423,0.914917,0.956587,0.05688315,0,3.87701746
fixed,30,0.3,3,0.843462,2.862642,0.920269,0.957063,0.04437581,0,3.87701746
fixed,30,0.4,3,0.673852,2.852630,0.925710,0.957526,0.03331251,0,3.87701746
fixed,30,0.5,3,0.619068,2.842280,0.931361,0.958221,0.02405476,0,3.87701746
fixed,30,0.6,3,0.636690,2.832086,0.936858,0.958429,0.01603410,0,3.87701746
fixed,30,0.7,3,0.648391,2.822423,0.942129,0.958256,0.00990859,0,3.87701746
fixed,30,0.8,3,0.701108,2.812402,0.947578,0.958347,0.00507824,0,3.87701746
fixed,30,0.9,3,0.612121,2.800119,0.954269,0.959799,0.00176509,0,3.87701746
fixed,30,1.0,3,0.606755,2.789641,0.959985,0.959985,0.00032490,196,3.87701746
fixed,30,0.0,4,1.287615,2.901500,0.908500,0.961364,0.08312775,0,2.07682762
fixed,30,0.1,4,1.059089,2.891002,0.913938,0.962881,0.06757505,0,2.07682762
fixed,30,0.2,4,0.793769,2.880044,0.919619,0.964095,0.05365577,0,2.07682762
fixed,30,0.3,4,0.587137,2.868707,0.925489,0.965129,0.04122649,0,2.07682762
fixed,30,0.4,4,0.264627,2.857203,0.931452,0.965881,0.03054772,0,2.07682762
fixed,30,0.5,4,0.217836,2.845375,0.937579,0.966658,0.02142822,0,2.07682762
fixed,30,0.6,4,0.210948,2.833929,0.943489,0.966815,0.01393340,0,2.07682762
fixed,30,0.7,4,0.186576,2.821449,0.949948,0.967711,0.00802284,0,2.07682762
fixed,30,0.8,4,0.166033,2.809863,0.955978,0.967847,0.00372013,0,2.07682762
fixed,30,0.9,4,0.171751,2.797833,0.962208,0.968175,0.00111023,0,2.07682762
fixed,30,1.0,4,0.170015,2.785505,0.968586,0.968586,0.00005940,199,2.07682762
fixed,30,0.0,5,1.493388,2.885000,0.895500,0.967643,0.09357975,0,3.16790323
fixed,30,0.1,5,1.381751,2.871143,0.902789,0.968386,0.07618441,0,3.16790323
fixed,30,0.2,5,1.173674,2.856910,0.910273,0.969365,0.06059837,0,3.16790323
fixed,30,0.3,5,1.075814,2.842512,0.917848,0.969993,0.04674336,0,3.16790323
fixed,30,0.4,5,0.880918,2.827807,0.925591,0.970726,0.03466343,0,3.16790323
fixed,30,0.5,5,0.761293,2.813332,0.933228,0.970955,0.02442937,0,3.16790323
fixed,30,0.6,5,0.835996,2.798009,0.941250,0.971750,0.01594090,0,3.16790323
fixed,30,0.7,5,0.746622,2.783341,0.948994,0.971920,0.00925965,0,3.16790323
fixed,30,0.8,5,0.903250,2.768700,0.956660,0.971949,0.00446381,0,3.16790323
fixed,30,0.9,5,0.761339,2.753453,0.964687,0.972374,0.00137997,0,3.16790323
fixed,30,1.0,5,0.881044,2.739341,0.972150,0.972150,0.00010471,200,3.16790323
fixed,30,0.0,6,1.668404,2.888500,0.897000,0.994532,0.09239100,0,4.78950146
fixed,30,0.1,6,1.333853,2.869765,0.906764,0.994642,0.07493174,0,4.78950146
fixed,30,0.2,6,1.261431,2.850974,0.916559,0.994793,0.05929076,0,4.78950146
fixed,30,0.3,6,1.198513,2.832167,0.926361,0.994871,0.04548760,0,4.78950146
fixed,30,0.4,6,0.960419,2.813300,0.936198,0.994996,0.03350582,0,4.78950146
fixed,30,0.5,6,0.942528,2.794388,0.946058,0.995116,0.02332309,0,4.78950146
fixed,30,0.6,6,0.863743,2.775541,0.955881,0.995136,0.01500098,0,4.78950146
fixed,30,0.7,6,0.853562,2.756682,0.965714,0.995163,0.00850906,0,4.78950146
fixed,30,0.8,6,0.847260,2.737703,0.975601,0.995251,0.00383455,0,4.78950146
fixed,30,0.9,6,0.861562,2.718800,0.985463,0.995292,0.00100460,0,4.78950146
fixed,30,1.0,6,0.942057,2.699739,0.995405,0.995405,0.00000431,0,4.78950146
fixed,30,0.0,7,1.112316,2.893500,0.900000,0.964912,0.09000000,0,3.41748050
fixed,30,0.1,7,0.779948,2.880756,0.906527,0.965268,0.07327654,0,3.41748050
fixed,30,0.2,7,0.601248,2.867631,0.913259,0.966295,0.05823843,0,3.41748050
fixed,30,0.3,7,0.458861,2.854514,0.919986,0.966619,0.04486562,0,3.41748050
fixed,30,0.4,7,0.430310,2.841599,0.926621,0.966552,0.03333336,0,3.41748050
fixed,30,0.5,7,0.472518,2.828162,0.933497,0.966993,0.02351599,0,3.41748050
fixed,30,0.6,7,0.365011,2.814565,0.940466,0.967444,0.01531784,0,3.41748050
fixed,30,0.7,7,0.296432,2.801623,0.947108,0.967297,0.00894452,0,3.41748050
fixed,30,0.8,7,0.423885,2.788099,0.954012,0.967514,0.00426494,0,3.41748050
fixed,30,0.9,7,0.367022,2.774468,0.961030,0.967811,0.00134138,0,3.41748050
fixed,30,1.0,7,0.410790,2.760326,0.968319,0.968319,0.00010914,197,3.41748050
fixed,30,0.0,8,1.845925,2.898500,0.904500,0.844037,0.08637975,0,3.99489061
fixed,30,0.1,8,1.629440,2.909818,0.898433,0.843829,0.07301500,0,3.99489061
fixed,30,0.2,8,1.523826,2.920573,0.892666,0.845332,0.06084405,0,3.99489061
fixed,30,0.3,8,1.355685,2.931549,0.886734,0.845279,0.04990021,0,3.99489061
fixed,30,0.4,8,1.157075,2.942245,0.881145,0.846112,0.03996362,0,3.99489061
fixed,30,0.5,8,1.039587,2.952200,0.875630,0.846760,0.03114633,0,3.99489061
fixed,30,0.6,8,0.932050,2.962895,0.869928,0.846881,0.02371300,0,3.99489061
fixed,30,0.7,8,0.977819,2.974199,0.863825,0.846392,0.01754380,0,3.99489061
fixed,30,0.8,8,0.835615,2.985223,0.857817,0.846146,0.01208063,0,3.99489061
fixed,30,0.9,8,0.846983,2.996800,0.851686,0.845818,0.00784050,0,3.99489061
fixed,30,1.0,8,0.787855,3.009599,0.844862,0.844862,0.00504722,200,3.99489061
fixed,30,0.0,9,1.335989,2.894000,0.902000,0.964875,0.08839600,0,3.54783547
fixed,30,0.1,9,1.107003,2.881912,0.908276,0.964762,0.07291708,0,3.54783547
fixed,30,0.2,9,0.960447,2.869602,0.914665,0.965323,0.05885443,0,3.54783547
fixed,30,0.3,9,0.842512,2.857209,0.921108,0.965694,0.04636215,0,3.54783547
fixed,30,0.4,9,0.714642,2.844960,0.927492,0.965729,0.03534389,0,3.54783547
fixed,30,0.5,9,0.819765,2.831640,0.934414,0.966829,0.02561964,0,3.54783547
fixed,30,0.6,9,0.718356,2.819403,0.940751,0.966584,0.01765828,0,3.54783547
fixed,30,0.7,9,0.711401,2.806852,0.947305,0.966721,0.01106067,0,3.54783547
fixed,30,0.8,9,0.713058,2.793740,0.954063,0.967079,0.00602473,0,3.54783547
fixed,30,0.9,9,0.745577,2.781550,0.960403,0.966892,0.00264954,0,3.54783547
fixed,30,1.0,9,0.741855,2.768563,0.967235,0.967235,0.00062554,199,3.54783547
fixed,30,0.0,10,1.612530,2.893500,0.905000,0.989479,0.08597500,0,3.75165128
fixed,30,0.1,10,1.483506,2.877607,0.913470,0.989696,0.06989749,0,3.75165128
fixed,30,0.2,10,1.421184,2.861559,0.922026,0.990130,0.05545159,0,3.75165128
fixed,30,0.3,10,1.056327,2.845350,0.930657,0.990523,0.04264095,0,3.75165128
fixed,30,0.4,10,0.936609,2.829210,0.939258,0.990644,0.03155744,0,3.75165128
fixed,30,0.5,10,0.986089,2.812971,0.947912,0.990823,0.02211099,0,3.75165128
fixed,30,0.6,10,0.834006,2.796747,0.956563,0.990939,0.01431247,0,3.75165128
fixed,30,0.7,10,0.775934,2.780433,0.965247,0.991067,0.00825382,0,3.75165128
fixed,30,0.8,10,0.774563,2.764071,0.973973,0.991216,0.00379779,0,3.75165128
fixed,30,0.9,10,0.856392,2.747857,0.982626,0.991251,0.00107325,0,3.75165128
fixed,30,1.0,10,0.913678,2.731589,0.991287,0.991287,0.00002171,0,3.75165128
fixed,30,0.0,11,1.163338,2.896000,0.902500,0.979992,0.08799375,0,5.43929253
fixed,30,0.1,11,0.940186,2.880829,0.910327,0.980774,0.07175600,0,5.43929253
fixed,30,0.2,11,0.913911,2.865481,0.918240,0.981201,0.05713249,0,5.43929253
fixed,30,0.3,11,0.885315,2.849984,0.926233,0.981610,0.04412061,0,5.43929253
fixed,30,0.4,11,0.940609,2.834373,0.934291,0.981977,0.03283616,0,5.43929253
fixed,30,0.5,11,0.942177,2.818786,0.942347,0.982194,0.02311601,0,5.43929253
fixed,30,0.6,11,0.895435,2.803391,0.950264,0.982107,0.01523214,0,5.43929253
fixed,30,0.7,11,0.878743,2.787437,0.958479,0.982470,0.00898166,0,5.43929253
fixed,30,0.8,11,0.879420,2.771730,0.966608,0.982635,0.00427210,0,5.43929253
fixed,30,0.9,11,0.779871,2.756079,0.974693,0.982714,0.00134952,0,5.43929253
fixed,30,1.0,11,0.842935,2.740468,0.982739,0.982739,0.00011884,192,5.43929253
fixed,30,0.0,12,1.180546,2.894000,0.899500,0.972064,0.09039975,0,3.39936956
fixed,30,0.1,12,1.051495,2.879805,0.906808,0.972581,0.07353424,0,3.39936956
fixed,30,0.2,12,0.803254,2.865335,0.914264,0.973319,0.05846183,0,3.39936956
fixed,30,0.3,12,0.575106,2.850829,0.921743,0.973644,0.04501864,0,3.39936956
fixed,30,0.4,12,0.604818,2.835970,0.929423,0.974307,0.03332609,0,3.39936956
fixed,30,0.5,12,0.332353,2.821278,0.936992,0.974485,0.02342284,0,3.39936956
fixed,30,0.6,12,0.229815,2.806043,0.944802,0.975004,0.01523030,0,3.39936956
fixed,30,0.7,12,0.202716,2.791429,0.952387,0.975052,0.00874802,0,3.39936956
fixed,30,0.8,12,0.182252,2.776554,0.960049,0.975186,0.00414311,0,3.39936956
fixed,30,0.9,12,0.249683,2.761115,0.968002,0.975613,0.00122436,0,3.39936956
fixed,30,1.0,12,0.311697,2.747007,0.975276,0.975276,0.00007627,200,3.39936956
fixed,30,0.0,13,0.582038,2.885500,0.896000,0.924351,0.09318400,0,4.39547776
fixed,30,0.1,13,0.366495,2.879922,0.898905,0.925054,0.07582973,0,4.39547776
fixed,30,0.2,13,0.256159,2.873455,0.902277,0.927387,0.06021551,0,4.39547776
fixed,30,0.3,13,0.060139,2.866564,0.905973,0.929242,0.04641067,0,4.39547776
fixed,30,0.4,13,0.054058,2.859228,0.909708,0.930271,0.03437728,0,4.39547776
fixed,30,0.5,13,0.000000,2.852949,0.913073,0.930146,0.02421274,0,4.39547776
fixed,30,0.6,13,0.000000,2.846155,0.916623,0.930372,0.01579073,0,4.39547776
fixed,30,0.7,13,0.095555,2.838143,0.920860,0.931515,0.00912048,0,4.39547776
fixed,30,0.8,13,0.097571,2.830695,0.924782,0.931978,0.00443178,0,4.39547776
fixed,30,0.9,13,0.038811,2.823351,0.928598,0.932220,0.00153615,0,4.39547776
fixed,30,1.0,13,0.018789,2.816371,0.932314,0.932314,0.00045270,198,4.39547776
fixed,30,0.0,14,0.688917,2.886500,0.901000,0.953314,0.08919900,0,3.24486760
fixed,30,0.1,14,0.558942,2.876910,0.906272,0.953719,0.07302886,0,3.24486760
fixed,30,0.2,14,0.523699,2.866817,0.911817,0.955083,0.05834907,0,3.24486760
fixed,30,0.3,14,0.331766,2.856530,0.917456,0.955854,0.04528940,0,3.24486760
fixed,30,0.4,14,0.306331,2.846146,0.923152,0.956380,0.03385027,0,3.24486760
fixed,30,0.5,14,0.275246,2.835131,0.929222,0.957443,0.02403104,0,3.24486760
fixed,30,0.6,14,0.165240,2.824612,0.934998,0.957663,0.01588767,0,3.24486760
fixed,30,0.7,14,0.412188,2.813531,0.941026,0.958180,0.00943695,0,3.24486760
fixed,30,0.8,14,0.335493,2.804380,0.946100,0.957375,0.00478131,0,3.24486760
fixed,30,0.9,14,0.314997,2.793316,0.952181,0.957868,0.00171246,0,3.24486760
fixed,30,1.0,14,0.405261,2.782073,0.958321,0.958321,0.00021002,198,3.24486760
fixed,30,0.0,15,0.678437,2.887000,0.898000,0.966383,0.09159600,0,2.19824898
fixed,30,0.1,15,0.463524,2.873977,0.904891,0.966912,0.07461982,0,2.19824898
fixed,30,0.2,15,0.382321,2.860880,0.911815,0.967074,0.05937599,0,2.19824898
fixed,30,0.3,15,0.231283,2.847651,0.918830,0.967433,0.04581721,0,2.19824898
fixed,30,0.4,15,0.195784,2.833845,0.926146,0.968365,0.03397789,0,2.19824898
fixed,30,0.5,15,0.302221,2.820824,0.933028,0.968057,0.02395680,0,2.19824898
fixed,30,0.6,15,0.297511,2.806736,0.940484,0.968806,0.01569759,0,2.19824898
fixed,30,0.7,15,0.276142,2.793749,0.947338,0.968483,0.00915552,0,2.19824898
fixed,30,0.8,15,0.430870,2.780032,0.954614,0.968767,0.00436262,0,2.19824898
fixed,30,0.9,15,0.279160,2.766029,0.962043,0.969159,0.00133325,0,2.19824898
fixed,30,1.0,15,0.310300,2.752224,0.969283,0.969283,0.00009066,199,2.19824898
fixed,30,0.0,16,1.878771,2.892500,0.900500,0.957190,0.08959975,0,4.04642452
fixed,30,0.1,16,1.699300,2.881302,0.906310,0.958602,0.07403073,0,4.04642452
fixed,30,0.2,16,1.600720,2.870149,0.912078,0.958388,0.06013778,0,4.04642452
fixed,30,0.3,16,1.324692,2.858402,0.918175,0.959416,0.04745827,0,4.04642452
fixed,30,0.4,16,1.214081,2.846165,0.924529,0.960571,0.03617088,0,4.04642452
fixed,30,0.5,16,1.136307,2.834592,0.930495,0.960489,0.02673845,0,4.04642452
fixed,30,0.6,16,1.034580,2.822208,0.936960,0.961267,0.01834359,0,4.04642452
fixed,30,0.7,16,0.956944,2.810301,0.943164,0.961449,0.01166870,0,4.04642452
fixed,30,0.8,16,1.104709,2.798769,0.949121,0.961276,0.00672314,0,4.04642452
fixed,30,0.9,16,0.994238,2.786627,0.955391,0.961491,0.00310471,0,4.04642452
fixed,30,1.0,16,1.031115,2.773257,0.962296,0.962296,0.00084181,198,4.04642452
fixed,30,0.0,17,1.367260,2.909000,0.916500,0.972692,0.07652775,0,3.94899057
fixed,30,0.1,17,1.180407,2.898182,0.922087,0.972375,0.06253516,0,3.94899057
fixed,30,0.2,17,1.001347,2.887288,0.927723,0.972616,0.04994494,0,3.94899057
fixed,30,0.3,17,0.914132,2.876160,0.933477,0.973089,0.03869610,0,3.94899057
fixed,30,0.4,17,0.876062,2.865426,0.939021,0.972803,0.02901236,0,3.94899057
fixed,30,0.5,17,0.819802,2.854435,0.944728,0.972957,0.02049943,0,3.94899057
fixed,30,0.6,17,0.762194,2.843391,0.950445,0.973075,0.01364714,0,3.94899057
fixed,30,0.7,17,0.758023,2.832255,0.956185,0.973193,0.00807656,0,3.94899057
fixed,30,0.8,17,0.699651,2.821444,0.961762,0.973078,0.00405818,0,3.94899057
fixed,30,0.9,17,0.790916,2.810361,0.967468,0.973131,0.00138645,0,3.94899057
fixed,30,1.0,17,0.668895,2.799339,0.973237,0.973237,0.00016443,184,3.94899057
fixed,30,0.0,18,0.805175,2.895500,0.903000,0.980346,0.08759100,0,4.73980087
fixed,30,0.1,18,0.804923,2.880303,0.910880,0.981798,0.07107062,0,4.73980087
fixed,30,0.2,18,0.542465,2.864549,0.919065,0.983324,0.05627529,0,4.73980087
fixed,30,0.3,18,0.272195,2.848618,0.927339,0.984130,0.04318795,0,4.73980087
fixed,30,0.4,18,0.215046,2.832416,0.935758,0.984896,0.03182262,0,4.73980087
fixed,30,0.5,18,0.285645,2.816374,0.944074,0.985149,0.02213040,0,4.73980087
